time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
4,880063;0,0007;0,0141;0,1645;0,165
4,885651;-0,2409;0,0329;0,1937;0,311
4,891661;-0,3123;0,1180;0,1988;0,389
4,893436;-0,1343;0,1929;0,1277;0,267
4,899284;-0,0197;0,2695;0,1261;0,298
4,905337;0,0393;0,3100;0,1053;0,330
4,909135;-0,0377;0,2361;0,0230;0,240
4,913251;-0,1431;0,1320;-0,0611;0,204
4,918782;-0,0865;0,0906;-0,1613;0,204
4,924238;-0,0119;0,0637;-0,1729;0,185
4,930616;0,0076;0,0560;-0,1867;0,195
4,933314;-0,0155;-0,0229;-0,1194;0,123
4,939993;-0,0645;-0,0181;-0,1330;0,149
4,944027;-0,0700;-0,0395;-0,0347;0,088
4,950177;-0,0445;-0,0275;-0,0152;0,054
4,954509;0,0260;0,0390;-0,0076;0,047
4,959274;0,1316;0,0765;0,0498;0,160
4,964346;0,0894;0,0923;0,0566;0,140
4,969109;0,1143;0,1081;0,0680;0,171
4,978403;0,1651;0,0668;0,0435;0,183
4,979449;0,1564;0,0474;-0,0073;0,164
4,985185;0,1524;0,0140;-0,0700;0,168
4,988941;0,1389;0,0308;-0,1446;0,203
4,992664;0,1352;-0,0426;-0,1715;0,222
5,000287;0,0816;-0,0298;-0,1178;0,146
5,004751;0,0453;-0,0122;-0,1434;0,151
5,009608;-0,0167;0,0598;-0,0883;0,108
5,013565;-0,0592;0,0862;-0,1050;0,148
5,019952;-0,0348;0,1149;-0,0626;0,135
5,024332;-0,0768;0,0887;-0,0206;0,119
5,029160;-0,1207;0,0415;0,0018;0,128
5,033975;-0,1072;0,0683;0,0358;0,132
5,039484;-0,0889;0,0640;0,0148;0,111
5,042418;-0,0730;0,0954;0,0533;0,131
5,047952;-0,0811;0,1242;0,0818;0,169
5,052483;-0,0679;0,0934;0,0887;0,146
5,058131;-0,0668;0,0202;0,1524;0,168
5,063747;-0,0184;0,0022;0,1727;0,174
5,068460;-0,0064;-0,0680;0,1500;0,165
5,074376;0,0360;-0,1469;0,1059;0,185
5,078362;0,0610;-0,1564;0,1093;0,200
5,084125;0,1001;-0,1087;0,0912;0,174
5,087558;0,0960;-0,0235;0,0875;0,132
5,094943;0,0779;0,0493;0,0407;0,101
5,096974;0,0457;0,0502;0,0512;0,085
5,104519;0,0449;0,0987;0,0759;0,132
5,113936;0,0278;0,1207;0,0621;0,139
5,115023;0,0064;0,1403;0,0005;0,140
5,118357;0,0186;0,1194;-0,0419;0,128
5,121998;0,0026;0,1107;-0,1130;0,158
5,129434;-0,0014;0,0785;-0,0986;0,126
5,132254;0,0351;0,0372;-0,0733;0,089
5,137349;0,0903;-0,0250;-0,0368;0,101
5,143536;0,1308;-0,0818;0,0058;0,154
5,146637;0,1590;-0,1427;0,0689;0,224
5,152362;0,1704;-0,1793;0,1073;0,270
5,156953;0,2101;-0,2107;0,1471;0,332
5,163941;0,2166;-0,1848;0,1838;0,339
5,168304;0,2020;-0,1589;0,1984;0,325
5,172183;0,1474;-0,1023;0,2103;0,276
5,177029;0,1077;-0,0604;0,2455;0,275
5,184761;0,0283;0,0121;0,2351;0,237
5,188192;-0,0477;0,0437;0,2057;0,216
5,193632;-0,1135;0,0845;0,2288;0,269
5,197216;-0,1810;0,1203;0,1968;0,293
5,202842;-0,1626;0,1084;0,2197;0,294
5,210598;-0,1561;0,1107;0,2663;0,328
5,211675;-0,1496;0,0869;0,2720;0,322
5,216585;-0,2122;0,0111;0,2804;0,352
5,223201;-0,0989;-0,0167;0,2721;0,290
5,227056;0,0443;0,0317;0,2853;0,290
5,231418;0,0323;0,0275;0,2511;0,255
5,236845;-0,0293;-0,0053;0,2933;0,295
5,243613;-0,0191;-0,0045;0,3188;0,319
5,245903;0,0028;0,0104;0,3277;0,328
5,251605;0,0149;-0,0153;0,2846;0,285
5,256500;-0,0038;0,0234;0,2348;0,236
5,263302;-0,0391;0,0522;0,1619;0,175
5,268016;-0,0599;0,1163;0,0780;0,152
5,270954;-0,0639;0,1205;0,0401;0,142
5,278079;-0,0701;0,1293;0,0217;0,149
5,286492;-0,0620;0,1047;-0,0079;0,122
5,287491;-0,0683;0,1064;-0,0300;0,130
5,292598;-0,0317;0,1010;-0,0256;0,109
5,295349;-0,0383;0,0789;-0,0186;0,090
5,301464;-0,0544;0,0712;-0,0164;0,091
5,306967;-0,0254;0,0540;-0,0523;0,079
5,310133;0,0079;0,0276;0,0141;0,032
5,316011;-0,0067;0,0061;-0,0175;0,020
5,321634;0,0049;-0,0033;-0,0561;0,056
5,327232;-0,0050;0,0183;-0,0805;0,083
5,330512;-0,0006;-0,0385;-0,1167;0,123
5,335009;0,0154;-0,0259;-0,1508;0,154
5,341595;-0,0090;-0,0182;-0,1041;0,106
5,347004;0,0238;-0,0341;-0,0652;0,077
5,350550;-0,0150;-0,0215;-0,0314;0,041
5,354601;-0,0179;-0,0659;-0,0120;0,069
5,361112;0,0360;-0,0507;-0,0212;0,066
5,365964;-0,0008;-0,0689;0,0150;0,070
5,371653;-0,0017;-0,0347;0,0133;0,037
5,378553;-0,0266;-0,0484;-0,0166;0,058
5,382289;-0,0181;-0,0098;0,0012;0,021
5,386606;-0,0100;-0,0238;0,0307;0,040
5,393790;0,0026;-0,0020;0,0100;0,011
5,394747;-0,0160;0,0149;0,0346;0,041
5,402248;-0,0322;0,0078;-0,0004;0,033
5,405663;-0,0224;-0,0276;-0,0164;0,039
5,410175;-0,0127;-0,0270;-0,0063;0,031
5,415153;0,0207;-0,0075;0,0108;0,025
5,421558;0,0207;-0,0047;0,0158;0,026
5,426458;0,0110;-0,0186;0,0657;0,069
5,432865;0,0536;-0,0347;0,1011;0,120
5,434223;0,0698;-0,0674;0,0890;0,132
5,441176;0,0741;-0,0689;0,0652;0,120
5,445956;0,0762;-0,1274;0,0297;0,151
5,450064;0,0165;-0,1261;-0,0173;0,128
5,455076;-0,0189;-0,1557;-0,0448;0,163
5,464129;-0,0041;-0,1138;-0,0910;0,146
5,465225;0,0083;-0,1221;-0,0394;0,129
5,469983;0,0517;-0,1114;-0,0262;0,126
5,474025;0,0450;-0,0746;-0,0227;0,090
5,486378;0,0696;-0,0428;0,0496;0,096
5,487783;0,0775;0,0267;0,0429;0,093
5,492984;0,0952;0,0672;0,0599;0,131
5,493880;0,0631;0,1050;0,0198;0,124
5,500154;0,0506;0,1282;0,0346;0,142
5,505841;0,0314;0,1489;-0,0216;0,154
5,509525;0,0505;0,1788;-0,0300;0,188
5,514411;0,0316;0,1302;-0,0476;0,142
5,519034;-0,0203;0,0938;-0,0792;0,124
5,525909;-0,0431;0,1384;-0,1153;0,185
5,530659;-0,0872;0,0925;-0,1796;0,220
5,534532;-0,1502;0,1135;-0,2081;0,281
5,540410;-0,1558;0,0536;-0,2247;0,279
5,545984;-0,1759;0,0607;-0,2034;0,276
5,551180;-0,1628;-0,0129;-0,1896;0,250
5,553176;-0,1621;-0,0384;-0,1737;0,241
5,558868;-0,1353;-0,0660;-0,1226;0,194
5,565616;-0,0640;-0,0648;-0,0721;0,116
5,569614;-0,0050;-0,0423;0,0208;0,047
5,572998;0,0180;-0,0058;0,0558;0,059
5,579951;0,0408;-0,0289;0,1265;0,136
5,584621;-0,0077;0,0264;0,0878;0,092
5,589074;-0,0248;0,0076;0,0615;0,067
5,594764;-0,0322;0,0174;0,0213;0,042
5,599535;-0,0016;0,0057;0,0505;0,051
5,605084;-0,0044;-0,0582;0,0513;0,078
5,611086;0,0212;-0,0362;0,0973;0,106
5,612940;0,0395;-0,0404;0,0789;0,097
5,620003;0,0270;-0,0518;0,0989;0,115
5,625616;0,0312;-0,0536;0,0858;0,106
5,629430;0,0045;-0,0888;0,1086;0,140
5,633458;0,0326;-0,0311;0,0367;0,058
5,640135;0,0226;-0,0215;0,0204;0,037
5,643972;0,0175;-0,0121;-0,0074;0,023
5,650705;-0,0112;0,0211;-0,0492;0,055
5,653918;0,0029;0,0302;-0,0480;0,057
5,659327;0,0430;0,0131;-0,0254;0,052
5,664150;0,0328;0,0081;0,0087;0,035
5,670445;0,0346;0,0316;0,0615;0,077
5,672813;0,0246;0,0668;0,0593;0,093
5,679479;-0,0187;0,1016;0,0359;0,109
5,684141;-0,0640;0,0957;-0,0157;0,116
5,689967;-0,0688;0,0709;-0,0642;0,118
5,695313;-0,0474;0,0889;-0,1123;0,151
5,698321;0,0023;0,0523;-0,1956;0,202
5,704272;-0,0172;0,0752;-0,2283;0,241
5,707705;-0,0055;0,0696;-0,2254;0,236
5,712249;0,0180;0,0665;-0,1967;0,208
5,717979;0,0151;0,0777;-0,1830;0,199
5,722288;-0,0044;0,1150;-0,1434;0,184
5,729651;-0,0237;0,0951;-0,1422;0,173
5,731771;-0,0024;0,0468;-0,1247;0,133
5,738918;0,0211;0,0204;-0,1622;0,165
5,743653;0,0563;-0,0270;-0,1521;0,164
5,748342;0,0747;-0,0479;-0,0974;0,132
5,752044;0,0552;-0,0567;-0,0480;0,093
5,757004;0,0642;-0,0535;-0,0255;0,087
5,762211;0,0542;-0,0360;0,0395;0,076
5,769285;0,0586;-0,0496;0,1018;0,128
5,772494;0,1080;0,0010;0,0879;0,139
5,786408;0,1166;0,0083;0,0864;0,145
5,787949;0,1275;0,0439;0,0684;0,151
5,790133;0,1195;0,0959;0,0058;0,153
5,793977;0,1307;0,0904;-0,0443;0,165
5,796560;0,0848;0,0968;-0,0749;0,149
5,803255;0,0467;0,0439;-0,0602;0,088
5,808490;0,0469;-0,0039;-0,0361;0,059
5,812498;0,0447;-0,0537;-0,0478;0,085
5,817249;0,0166;-0,0888;-0,0475;0,102
5,822726;0,0077;-0,0975;-0,0662;0,118
5,827749;0,0250;-0,0658;-0,0299;0,076
5,832104;0,0468;-0,0937;0,0036;0,105
5,836064;0,0233;-0,0929;-0,0105;0,096
5,842960;0,0780;-0,1255;0,0280;0,150
5,848049;0,1702;-0,1174;0,0210;0,208
5,851519;0,2024;-0,0856;0,0498;0,225
5,856931;0,2248;-0,0708;0,0214;0,237
5,861317;0,2045;-0,0015;0,0006;0,204
5,867649;0,1844;0,0720;-0,0483;0,204
5,871646;0,1266;0,0973;-0,1134;0,196
5,878983;0,1169;0,1034;-0,1543;0,219
5,882424;0,0836;0,0644;-0,1925;0,220
5,887655;0,0840;0,0875;-0,2236;0,254
5,891035;0,0798;0,0227;-0,2643;0,277
5,897728;0,0566;0,0061;-0,2910;0,296
5,902927;0,0407;-0,0341;-0,2182;0,225
5,907446;0,0771;-0,0927;-0,1180;0,169
5,911126;0,0584;-0,0582;-0,0739;0,111
5,915359;0,0826;-0,0975;-0,0139;0,128
5,921102;0,1016;-0,1270;0,0362;0,167
5,928769;0,1058;-0,1396;0,1144;0,209
5,930926;0,1385;-0,0952;0,1472;0,223
5,936997;0,1709;-0,1155;0,1896;0,280
5,943531;0,2007;-0,0501;0,1823;0,276
5,947557;0,1616;0,0454;0,1613;0,233
5,950431;0,1585;0,0617;0,1171;0,207
5,957041;0,1105;0,0707;0,1045;0,168
5,960938;0,0940;0,0771;0,0616;0,136
5,965758;0,0515;0,0217;0,0333;0,065
5,972788;0,0213;0,0214;0,0005;0,030
5,979164;0,0176;-0,0025;0,0342;0,039
5,982822;-0,0003;-0,0049;0,0271;0,028
5,988220;-0,0441;-0,0310;0,0343;0,064
5,990604;-0,0592;-0,0568;0,0888;0,121
5,995441;-0,0765;-0,0420;0,0764;0,116
6,002450;-0,0655;-0,0702;0,1020;0,140
6,006596;-0,0832;-0,0411;0,1250;0,156
6,010821;-0,1009;0,0138;0,1243;0,161
6,016314;-0,1163;0,0255;0,1167;0,167
6,022082;-0,1034;0,0749;0,1260;0,179
6,026994;-0,0883;0,1500;0,0713;0,188
6,031139;-0,0925;0,1746;0,0268;0,199
6,036026;-0,0991;0,1847;-0,0008;0,210
6,040680;-0,1128;0,1782;-0,0613;0,220
6,049430;-0,1241;0,1146;-0,0501;0,176
6,050534;-0,0406;0,0565;-0,0561;0,089
6,055367;-0,0029;-0,0130;-0,0266;0,030
6,061022;0,0439;-0,0083;-0,0259;0,052
6,064931;0,0454;-0,0653;0,0078;0,080
6,071377;0,0420;-0,0720;0,0436;0,094
6,074604;0,0221;-0,0976;0,0269;0,104
6,084055;0,0309;-0,0945;0,0221;0,102
6,088711;0,0421;-0,0961;0,0768;0,130
6,091464;0,0153;-0,1144;0,1216;0,168
6,098701;0,0363;-0,1350;0,1711;0,221
6,100416;0,0381;-0,1532;0,1993;0,254
6,105617;0,0899;-0,1594;0,2540;0,313
6,110302;0,1129;-0,1705;0,2756;0,343
6,114049;0,0956;-0,1865;0,2790;0,349
6,120384;0,0811;-0,2096;0,2212;0,315
6,125971;0,1592;-0,1329;0,2311;0,311
6,130567;0,1732;-0,1615;0,1894;0,303
6,135650;0,0903;-0,1307;0,0989;0,187
6,140845;0,0866;-0,1191;0,0093;0,148
6,146318;0,0215;-0,0601;-0,0629;0,090
6,150727;-0,0050;-0,0561;-0,0753;0,094
6,154221;-0,0264;-0,0474;-0,0641;0,084
6,160420;-0,0428;-0,0196;-0,1033;0,114
6,164356;-0,0877;-0,0348;-0,1164;0,150
6,169972;-0,0753;0,0239;-0,1085;0,134
6,174796;-0,0654;0,0632;-0,1390;0,166
6,181764;-0,0843;0,0667;-0,1414;0,178
6,189120;-0,0178;0,0917;-0,1370;0,166
6,191646;-0,0326;0,1687;-0,1734;0,244
6,195013;-0,0832;0,1193;-0,1482;0,208
6,200278;-0,0600;0,0966;-0,1449;0,184
6,204946;0,0101;0,1073;-0,1612;0,194
6,210933;-0,0298;0,1015;-0,1422;0,177
6,214289;-0,0055;0,0958;-0,1285;0,160
6,220572;-0,0149;0,1234;-0,1034;0,162
6,226585;-0,0505;0,1271;-0,0552;0,147
6,230563;-0,0861;0,1048;-0,0004;0,136
6,235351;-0,1074;0,1182;0,0442;0,166
6,240369;-0,0528;0,0817;0,0552;0,112
6,245689;-0,0226;0,0715;0,1233;0,144
6,248984;-0,0258;0,0210;0,1030;0,108
6,253845;-0,0434;0,0398;0,0783;0,098
6,259106;-0,0917;0,0489;0,0397;0,111
6,264913;-0,0826;0,1172;0,0469;0,151
6,268390;-0,1163;0,1445;0,0043;0,186
6,273924;-0,1070;0,1431;-0,0380;0,183
6,280262;-0,0834;0,1465;-0,0940;0,193
6,287162;-0,0671;0,1071;-0,1023;0,163
6,290940;-0,0414;0,1156;-0,1320;0,180
6,295370;0,0033;0,1169;-0,0928;0,149
6,298861;0,0265;0,0945;-0,0848;0,130
6,303277;0,0164;0,0201;-0,0296;0,039
6,307966;0,0516;-0,0299;-0,0010;0,060
6,314019;0,0488;-0,0676;-0,0059;0,084
6,317973;0,0604;-0,0694;0,0320;0,097
6,322953;0,0225;-0,0783;0,0318;0,087
6,330908;-0,0174;-0,0729;0,0247;0,079
6,333356;-0,0188;-0,0651;0,0888;0,112
6,340136;-0,0201;0,0161;0,0790;0,083
6,344334;-0,0734;0,0468;0,0432;0,097
6,348736;-0,0861;0,0534;0,0244;0,104
6,352418;-0,0585;0,0506;-0,0255;0,081
6,359193;-0,0692;0,0502;-0,0490;0,099
6,363460;-0,0658;0,0428;-0,0205;0,081
6,369807;-0,0817;0,0473;-0,0018;0,094
6,372564;-0,0880;0,0233;0,0023;0,091
6,381633;-0,0779;-0,0384;0,0181;0,089
6,388186;-0,0016;-0,0498;0,0432;0,066
6,389072;0,0076;-0,0706;0,0563;0,091
6,392681;-0,0307;-0,0817;0,1000;0,133
6,397972;-0,0333;-0,0785;0,0749;0,114
6,403746;-0,0382;-0,1015;0,0405;0,116
6,408106;-0,0313;-0,0982;0,0324;0,108
6,411762;-0,0340;-0,0521;0,0648;0,090
6,417164;-0,0416;-0,0707;0,0829;0,117
6,423906;-0,0516;-0,0629;0,0843;0,117
6,428951;-0,0544;-0,0030;0,0762;0,094
6,432477;-0,0219;0,0231;0,0444;0,055
6,436766;-0,0348;0,0514;0,0318;0,070
6,445124;-0,0524;0,0463;0,0239;0,074
6,448724;-0,0463;0,1006;-0,0246;0,113
6,451589;0,0073;0,0808;-0,0346;0,088
6,457784;0,0127;0,0588;-0,0587;0,084
6,463421;0,0347;0,0275;-0,0942;0,104
6,468027;0,0565;-0,0107;-0,1010;0,116
6,471544;0,0807;-0,0177;-0,0792;0,114
6,481290;0,0741;-0,0342;-0,1287;0,152
6,483043;0,0345;0,0089;-0,1282;0,133
6,488688;0,0431;0,0018;-0,1373;0,144
6,491950;0,0183;0,0566;-0,0896;0,108
6,497086;-0,0156;0,0516;-0,0545;0,077
6,504306;-0,0229;0,0444;-0,0079;0,051
6,508567;0,0080;0,0586;0,0168;0,061
6,512442;-0,0208;0,0940;0,0555;0,111
6,516567;0,0029;0,0745;0,0489;0,089
6,522001;0,0312;0,0670;0,0380;0,083
6,528264;0,0521;0,1046;0,0083;0,117
6,531715;0,0586;0,1182;-0,0161;0,133
6,537607;0,0438;0,1078;-0,0520;0,127
6,543403;0,0552;0,0215;-0,0497;0,077
6,547569;0,0498;0,0286;-0,0261;0,063
6,551322;0,0159;-0,0309;-0,0360;0,050
6,556199;0,0276;-0,0637;-0,0294;0,075
6,563200;0,0130;-0,0771;-0,0280;0,083
6,567036;-0,0252;-0,0999;-0,0054;0,103
6,570460;-0,0346;-0,0892;0,0120;0,096
6,576746;-0,0250;-0,0786;0,0364;0,090
6,583114;-0,0035;-0,1227;0,0535;0,134
6,587776;-0,0037;-0,0976;0,0632;0,116
6,592748;-0,0016;-0,0679;0,0874;0,111
6,599746;0,0265;-0,0434;0,1142;0,125
6,602092;0,0117;-0,0168;0,0936;0,096
6,608069;0,0088;0,0356;0,0235;0,044
6,611576;-0,0203;0,0662;-0,0268;0,074
6,615996;-0,0445;0,0681;-0,0482;0,095
6,623607;-0,0140;0,0937;-0,0600;0,112
6,628590;-0,0051;0,0549;-0,0266;0,061
6,630755;0,0299;-0,0143;-0,0149;0,036
6,635959;0,0196;-0,1257;-0,0294;0,131
6,641205;0,0237;-0,1673;-0,0677;0,182
6,646277;0,0255;-0,1777;-0,1079;0,209
6,650060;-0,0200;-0,1880;-0,0815;0,206
6,656306;0,0038;-0,1602;-0,0601;0,171
6,661389;0,0086;-0,1539;-0,0270;0,157
6,666693;0,0015;-0,1121;0,0009;0,112
6,672337;-0,0150;-0,0160;0,0145;0,026
6,675148;-0,0361;0,0270;0,0137;0,047
6,681046;-0,0429;0,0673;0,0059;0,080
6,687251;-0,0166;0,1452;0,0408;0,152
6,691638;-0,0096;0,1370;0,0350;0,142
6,697646;-0,0335;0,1336;0,0009;0,138
6,701195;-0,0100;0,0947;-0,0283;0,099
6,708562;-0,0223;0,0632;-0,0028;0,067
6,709845;-0,0275;0,0486;-0,0346;0,066
6,715143;-0,0231;0,0057;0,0074;0,025
6,720369;-0,0115;-0,0606;0,0085;0,062
6,725430;0,0000;-0,0717;-0,0164;0,074
6,732594;0,0187;-0,1492;-0,0223;0,152
6,735679;0,0327;-0,1192;-0,0330;0,128
6,741857;0,0468;-0,1321;-0,0460;0,147
6,746415;0,0205;-0,0927;-0,0231;0,098
6,751107;0,0135;-0,0038;-0,0050;0,015
6,754187;-0,0099;0,0249;0,0086;0,028
6,760811;-0,0571;0,1103;-0,0179;0,125
6,766279;-0,0993;0,1545;-0,0273;0,186
6,770937;-0,1130;0,1389;-0,0221;0,180
6,774755;-0,1127;0,1091;-0,0193;0,158
6,783412;-0,0911;0,0535;-0,0403;0,113
6,789919;-0,0154;0,0174;-0,0614;0,066
6,792762;0,0191;-0,0136;-0,0492;0,055
6,800257;0,0698;-0,0278;-0,0064;0,075
6,801417;0,1250;-0,0512;0,0169;0,136
6,806534;0,1276;-0,0578;0,0423;0,146
6,812093;0,1116;-0,0620;0,0652;0,143
6,814404;0,1220;-0,0685;0,0500;0,149
6,820257;0,1423;-0,0750;0,0659;0,174
6,826713;0,1223;-0,0435;0,1032;0,166
6,830758;0,0979;-0,0289;0,1046;0,146
6,836741;0,0598;-0,0072;0,0754;0,096
6,840235;0,0197;0,0213;0,1035;0,108
6,846219;-0,0058;0,0400;0,0605;0,073
6,850978;-0,0382;0,0657;0,0394;0,086
6,854492;-0,0585;0,0460;0,0018;0,074
6,860573;-0,0622;0,0573;0,0002;0,085
6,865218;-0,0803;0,0163;-0,0156;0,083
6,870088;-0,0699;-0,0148;-0,0005;0,071
6,874045;0,0017;-0,0410;-0,0235;0,047
6,883246;0,0300;-0,0361;0,0223;0,052
6,884414;0,0368;-0,0430;0,0251;0,062
6,891373;0,0484;-0,0713;0,0373;0,094
6,893788;0,0029;-0,0542;0,0258;0,060
6,899621;0,0265;-0,0160;0,0477;0,057
6,905897;0,0525;-0,0112;0,0480;0,072
6,908619;0,0165;-0,0160;0,0339;0,041
6,914531;-0,0073;0,0053;0,0461;0,047
6,918340;-0,0453;0,0218;0,0250;0,056
6,923641;-0,0591;0,0357;0,0397;0,080
6,929954;-0,0662;0,0613;0,0447;0,101
6,933892;-0,0423;0,0464;-0,0048;0,063
6,939308;-0,0236;0,0577;-0,0064;0,063
6,945078;-0,0430;0,0594;-0,0319;0,080
6,949662;0,0182;0,0421;-0,0287;0,054
6,954153;0,0387;0,0345;-0,0113;0,053
6,960347;0,0400;0,0482;0,0036;0,063
6,964722;0,0389;0,0572;0,0134;0,070
6,968885;0,0211;0,0827;-0,0217;0,088
6,973703;0,0156;0,0795;-0,0496;0,095
6,984777;0,0411;0,0929;-0,0584;0,117
6,985879;0,0593;0,0328;-0,0246;0,072
6,989923;0,0537;0,0112;-0,0364;0,066
6,992810;0,0292;0,0135;-0,0103;0,034
7,000313;0,0098;-0,0126;0,0436;0,046
7,004112;0,0001;-0,0265;0,0185;0,032
7,009666;0,0140;-0,0663;0,0075;0,068
7,012702;-0,0053;-0,0465;0,0393;0,061
7,018776;0,0136;-0,0339;0,0542;0,065
7,023344;-0,0173;-0,0475;0,0333;0,061
7,027747;-0,0291;-0,0278;0,0222;0,046
7,036755;-0,0122;-0,0510;0,0445;0,069
7,037700;-0,0334;-0,0052;0,0574;0,067
7,044819;-0,0330;0,0069;-0,0341;0,048
7,052897;-0,0326;-0,0025;-0,0155;0,036
7,053636;-0,0557;0,0427;-0,0420;0,082
7,058212;-0,0788;-0,0002;-0,0921;0,121
7,063553;-0,0946;0,0546;-0,0446;0,118
7,069052;-0,0652;0,0449;-0,0190;0,081
7,072884;-0,0550;0,0044;-0,0200;0,059
7,077564;-0,0451;-0,0191;-0,0280;0,056
7,083418;-0,0471;-0,0045;-0,0218;0,052
7,088657;-0,0276;-0,0088;-0,0183;0,034
7,092670;0,0153;-0,0203;0,0041;0,026
7,099687;0,0247;-0,0269;0,0383;0,053
7,105977;0,0553;-0,0074;-0,0014;0,056
7,106698;0,0382;-0,0497;0,0021;0,063
7,112817;0,0167;0,0032;-0,0156;0,023
7,119102;0,0189;0,0129;-0,0188;0,030
7,121746;-0,0026;0,0343;-0,0527;0,063
7,127545;-0,0001;0,0057;-0,0624;0,063
7,133092;-0,0285;-0,0061;-0,0861;0,091
7,139448;-0,0093;-0,0226;-0,0431;0,049
7,143359;-0,0162;-0,0151;-0,0289;0,036
7,149161;-0,0302;0,0183;-0,0172;0,039
7,152049;-0,0276;-0,0055;0,0181;0,033
7,157087;-0,0320;-0,0576;0,0413;0,078
7,163430;-0,0056;-0,0404;0,0429;0,059
7,169362;0,0042;-0,0447;0,0612;0,076
7,171107;0,0163;-0,0514;0,0652;0,085
7,177469;0,0189;-0,0793;0,0549;0,098
7,183335;0,0571;-0,0549;0,0281;0,084
7,190992;0,0499;-0,0781;0,0229;0,095
7,192014;0,0382;-0,0559;0,0271;0,073
7,198981;0,0124;-0,0554;-0,0350;0,067
7,202037;0,0035;-0,0477;-0,0636;0,080
7,208117;-0,0100;-0,0329;-0,0657;0,074
7,210727;-0,0400;-0,0088;-0,0655;0,077
7,215721;-0,0626;0,0009;-0,0629;0,089
7,222769;-0,0423;0,0224;-0,0531;0,072
7,228642;-0,0436;0,0485;-0,0485;0,081
7,230983;-0,0520;0,0957;-0,0273;0,112
7,236162;-0,0627;0,1379;-0,0087;0,152
7,243647;-0,0782;0,1037;-0,0378;0,135
7,247209;-0,0535;0,0816;0,0068;0,098
7,251128;-0,0148;0,0835;-0,0035;0,085
7,255607;-0,0169;0,0711;0,0078;0,074
7,263284;-0,0073;0,0398;-0,0404;0,057
7,268299;-0,0169;0,0040;0,0141;0,022
7,270901;-0,0194;0,0016;-0,0220;0,029
7,275286;-0,0172;0,0017;-0,0150;0,023
7,285659;-0,0032;0,0088;-0,0675;0,068
7,286444;0,0155;-0,0054;-0,1100;0,111
7,290932;0,0151;0,0185;-0,1168;0,119
7,300494;0,0195;0,0161;-0,1497;0,152
7,302587;0,0313;0,0162;-0,1114;0,117
7,307095;0,0052;0,0496;-0,1068;0,118
7,310792;0,0197;0,1041;-0,0954;0,143
7,332224;-0,0062;0,1155;-0,0864;0,144
7,333691;-0,0271;0,1101;-0,0943;0,147
